0.622009569378,"[1, 2, 6, 8, 10, 1, 1, 1, 1, 1]",1,2
0.667464114833,"[1, 2, 6, 8, 10, 1, 1, 1, 1, 1]",4,5
0.677033492823,"[1, 2, 6, 8, 10, 1, 1, 1, 1, 1]",7,8
0.679425837321,"[1, 2, 6, 8, 10, 1, 1, 1, 1, 1]",10,11
0.696172248804,"[1, 2, 6, 8, 10, 1, 1, 1, 1, 1]",13,14
0.698564593301,"[1, 2, 6, 8, 10, 1, 1, 1, 1, 1]",25,26
0.705741626794,"[1, 2, 6, 8, 10, 1, 1, 1, 1, 1]",244,45
