0.672248803828,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1)"
0.77033492823,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 2)"
0.775119617225,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 3)"
0.791866028708,"(1, 1, 1, 1, 1, 1, 1, 1, 2, 4)"
