0.672248803828,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 1)"
0.784688995215,"(1, 1, 1, 1, 1, 1, 1, 1, 1, 2)"
0.787081339713,"(1, 1, 1, 1, 1, 1, 1, 1, 2, 9)"
0.789473684211,"(1, 1, 1, 1, 1, 1, 1, 2, 9, 10)"
0.794258373206,"(1, 1, 1, 1, 1, 1, 2, 6, 8, 10)"
