0.789473684211,"[1, 2, 6, 8, 10, 1, 1, 1, 1, 1]",1
0.791866028708,"[1, 2, 6, 8, 10, 1, 1, 1, 1, 1]",12
0.794258373206,"[1, 2, 6, 8, 10, 1, 1, 1, 1, 1]",23
